date,AAPL,AMD,CRM,FB,IBM,INTL,MMM,MSFT,MSI,NVDA,ORCL,QCOM,SAP,SYMC,TDC,VMW
2018-05-18,186.30999755859375,13.0,126.95999908447266,182.67999267578125,144.0800018310547,46.97999954223633,198.9600067138672,96.36000061035156,106.41000366210938,245.94000244140625,46.31999969482422,57.5099983215332,113.23999786376953,22.190000534057617,38.689998626708984,138.99000549316406
2018-05-21,187.6300048828125,12.989999771118164,126.37000274658203,184.49000549316406,145.49000549316406,48.150001525878906,201.75999450683594,97.5999984741211,108.37999725341797,244.24000549316406,47.209999084472656,57.709999084472656,113.72000122070312,21.59000015258789,38.4900016784668,138.69000244140625
2018-05-22,187.16000366210938,12.979999542236328,125.44000244140625,183.8000030517578,145.08999633789062,48.20000076293945,198.97000122070312,97.5,109.30999755859375,242.6999969482422,46.369998931884766,57.38999938964844,113.11000061035156,21.3700008392334,38.29999923706055,136.8000030517578
2018-05-23,188.36000061035156,13.100000381469727,128.08999633789062,186.89999389648438,144.6699981689453,48.599998474121094,198.6699981689453,98.66000366210938,110.83999633789062,247.5399932861328,46.900001525878906,58.81999969482422,113.62999725341797,21.31999969482422,38.38999938964844,138.22999572753906
2018-05-24,188.14999389648438,13.40999984741211,128.74000549316406,185.92999267578125,144.07000732421875,48.56999969482422,199.41000366210938,98.30999755859375,110.86000061035156,247.69000244140625,46.459999084472656,59.08000183105469,114.02999877929688,20.989999771118164,38.79999923706055,136.77000427246094
2018-05-25,188.5800018310547,13.539999961853027,127.95999908447266,184.9199981689453,143.63999938964844,49.279998779296875,199.02999877929688,98.36000061035156,110.56999969482422,249.27999877929688,47.0,59.959999084472656,114.02999877929688,21.059999465942383,38.77000045776367,136.4499969482422
2018-05-29,187.89999389648438,13.359999656677246,126.87999725341797,185.74000549316406,141.22000122070312,48.70000076293945,195.74000549316406,98.01000213623047,109.68000030517578,248.58999633789062,46.2599983215332,58.22999954223633,110.29000091552734,21.020000457763672,38.66999816894531,136.39999389648438
2018-05-30,187.5,13.819999694824219,129.3000030517578,187.6699981689453,142.6199951171875,49.5,198.67999267578125,98.94999694824219,109.47000122070312,252.99000549316406,47.04999923706055,58.38999938964844,112.4000015258789,21.049999237060547,39.650001525878906,138.02000427246094
2018-05-31,186.8699951171875,13.729999542236328,129.3300018310547,191.77999877929688,141.30999755859375,50.0,197.22999572753906,98.83999633789062,107.33999633789062,252.19000244140625,46.720001220703125,58.119998931884766,112.79000091552734,20.780000686645508,39.869998931884766,137.47999572753906
2018-06-01,190.24000549316406,14.399999618530273,130.52000427246094,193.99000549316406,141.9499969482422,49.650001525878906,199.58999633789062,100.79000091552734,109.11000061035156,257.6199951171875,47.349998474121094,58.61000061035156,113.7300033569336,21.020000457763672,39.70000076293945,145.92999267578125
2018-06-04,191.8300018310547,14.850000381469727,132.64999389648438,193.27999877929688,143.0399932861328,50.09000015258789,201.05999755859375,101.66999816894531,109.91000366210938,264.8500061035156,47.31999969482422,58.709999084472656,114.61000061035156,21.149999618530273,40.7599983215332,142.58999633789062
2018-06-05,193.30999755859375,14.850000381469727,134.1199951171875,192.94000244140625,143.6999969482422,50.06999969482422,201.1999969482422,102.19000244140625,112.33999633789062,265.07000732421875,47.130001068115234,58.97999954223633,115.66999816894531,21.34000015258789,41.650001525878906,147.52000427246094
2018-06-06,193.97999572753906,15.670000076293945,135.5500030517578,191.33999633789062,144.7100067138672,51.61000061035156,203.86000061035156,102.48999786376953,113.58000183105469,265.1499938964844,47.75,59.84000015258789,116.88999938964844,21.540000915527344,42.630001068115234,148.97999572753906
2018-06-07,193.4600067138672,14.890000343322754,132.91000366210938,188.17999267578125,145.36000061035156,51.439998626708984,205.07000732421875,100.87999725341797,112.22000122070312,262.8999938964844,47.68000030517578,60.63999938964844,116.93000030517578,21.299999237060547,41.08000183105469,150.27000427246094
2018-06-08,191.6999969482422,15.25,133.52999877929688,189.10000610351562,146.13999938964844,51.40999984741211,206.58999633789062,101.62999725341797,112.30000305175781,262.2799987792969,48.18000030517578,60.2599983215332,118.75,21.31999969482422,40.720001220703125,149.63999938964844
2018-06-11,191.22999572753906,15.729999542236328,133.97999572753906,191.5399932861328,146.5800018310547,51.45000076293945,205.1199951171875,101.05000305175781,112.51000213623047,260.6199951171875,48.189998626708984,59.93000030517578,120.01000213623047,21.200000762939453,41.0,149.3000030517578
2018-06-12,192.27999877929688,15.850000381469727,136.25999450683594,192.39999389648438,146.8699951171875,50.810001373291016,204.9199981689453,101.30999755859375,113.27999877929688,262.5799865722656,48.45000076293945,59.790000915527344,120.19000244140625,21.43000030517578,41.0,148.27000427246094
2018-06-13,190.6999969482422,16.31999969482422,136.5,192.41000366210938,146.35000610351562,50.25,204.88999938964844,100.8499984741211,113.62999725341797,262.3999938964844,48.27000045776367,59.220001220703125,120.5,21.280000686645508,41.900001525878906,150.7899932861328
2018-06-14,190.8000030517578,16.25,138.41000366210938,196.80999755859375,145.1999969482422,51.9900016784668,203.6300048828125,101.41999816894531,113.9000015258789,266.9100036621094,45.900001525878906,59.459999084472656,121.37999725341797,21.360000610351562,42.25,150.25
2018-06-15,188.83999633789062,16.34000015258789,138.41000366210938,195.85000610351562,145.38999938964844,51.849998474121094,204.97000122070312,100.12999725341797,114.5199966430664,265.260009765625,46.279998779296875,59.86000061035156,121.18000030517578,21.260000228881836,43.2599983215332,150.4600067138672
2018-06-18,188.74000549316406,17.110000610351562,139.8000030517578,198.30999755859375,144.47999572753906,53.060001373291016,204.1699981689453,100.86000061035156,115.5,265.0899963378906,46.52000045776367,59.20000076293945,119.47000122070312,21.15999984741211,44.0,151.44000244140625
2018-06-19,185.69000244140625,16.690000534057617,139.52000427246094,197.49000549316406,143.89999389648438,52.7400016784668,199.38999938964844,100.86000061035156,115.80000305175781,260.1700134277344,46.27000045776367,58.70000076293945,118.51000213623047,20.989999771118164,43.459999084472656,151.25
2018-06-20,186.5,16.520000457763672,138.94000244140625,202.0,142.6300048828125,52.90999984741211,198.0800018310547,101.87000274658203,115.97000122070312,262.30999755859375,42.81999969482422,58.790000915527344,118.58999633789062,21.010000228881836,43.34000015258789,152.17999267578125
2018-06-21,185.4600067138672,15.649999618530273,137.8800048828125,201.5,141.25,52.38999938964844,195.52000427246094,101.13999938964844,117.05000305175781,257.1099853515625,43.099998474121094,58.75,117.94000244140625,20.799999237060547,42.68000030517578,152.02999877929688
2018-06-22,184.9199981689453,15.800000190734863,135.00999450683594,201.74000549316406,141.27999877929688,52.4900016784668,196.5,100.41000366210938,117.70999908447266,250.9499969482422,44.099998474121094,58.5,117.83000183105469,20.719999313354492,41.08000183105469,150.00999450683594
2018-06-25,182.1699981689453,15.109999656677246,133.19000244140625,196.35000610351562,138.7899932861328,51.72999954223633,195.8000030517578,98.38999938964844,116.05000305175781,239.1199951171875,44.279998779296875,57.04999923706055,116.2699966430664,20.469999313354492,39.90999984741211,145.0800018310547
2018-06-26,184.42999267578125,15.5,135.47999572753906,199.0,139.0800018310547,51.97999954223633,196.5800018310547,99.08000183105469,115.4800033569336,241.99000549316406,44.40999984741211,56.45000076293945,115.20999908447266,20.34000015258789,40.25,145.88999938964844
2018-06-27,184.16000366210938,14.970000267028809,133.22000122070312,195.83999633789062,137.47999572753906,51.189998626708984,194.9199981689453,97.54000091552734,115.41000366210938,235.72000122070312,43.45000076293945,55.16999816894531,114.83999633789062,20.1299991607666,39.54999923706055,142.3000030517578
2018-06-28,185.5,15.3100004196167,135.1199951171875,196.22999572753906,140.0399932861328,51.369998931884766,195.97000122070312,98.62999725341797,117.11000061035156,240.86000061035156,43.84000015258789,55.900001525878906,113.20999908447266,20.290000915527344,39.84000015258789,146.1199951171875
2018-06-29,185.11000061035156,14.989999771118164,136.39999389648438,194.32000732421875,139.6999969482422,51.709999084472656,196.72000122070312,98.61000061035156,116.37000274658203,236.89999389648438,44.060001373291016,56.119998931884766,115.66000366210938,20.649999618530273,40.150001525878906,146.97000122070312
2018-07-02,187.17999267578125,15.15999984741211,140.42999267578125,197.36000061035156,139.86000061035156,52.029998779296875,195.52000427246094,100.01000213623047,116.51000213623047,242.24000549316406,44.95000076293945,56.18000030517578,115.31999969482422,20.889999389648438,41.0099983215332,162.02000427246094
2018-07-03,183.9199981689453,15.0,137.83999633789062,192.72999572753906,139.57000732421875,51.9900016784668,195.8300018310547,99.05000305175781,115.9000015258789,236.83999633789062,44.720001220703125,55.33000183105469,115.18000030517578,20.809999465942383,41.0099983215332,160.3699951171875
2018-07-05,185.39999389648438,15.5,139.77000427246094,198.4499969482422,141.42999267578125,51.90999984741211,197.33999633789062,99.76000213623047,117.4800033569336,242.72999572753906,45.40999984741211,57.380001068115234,116.44999694824219,21.149999618530273,41.310001373291016,158.0500030517578
2018-07-06,187.97000122070312,16.360000610351562,141.39999389648438,203.22999572753906,142.47999572753906,51.86000061035156,197.4600067138672,101.16000366210938,118.41000366210938,247.3300018310547,46.0,57.84000015258789,117.12999725341797,21.280000686645508,41.84000015258789,157.67999267578125
2018-07-09,190.5800018310547,16.610000610351562,141.75999450683594,204.74000549316406,144.38999938964844,52.56999969482422,200.52999877929688,101.8499984741211,118.30000305175781,249.25,46.72999954223633,58.040000915527344,119.37999725341797,21.56999969482422,42.380001068115234,154.8300018310547
2018-07-10,190.35000610351562,16.549999237060547,142.4499969482422,203.5399932861328,144.7100067138672,53.09000015258789,201.47999572753906,102.12000274658203,118.63999938964844,253.25,46.9900016784668,58.369998931884766,119.66999816894531,21.40999984741211,42.279998779296875,155.5
2018-07-11,187.8800048828125,16.270000457763672,145.25,202.5399932861328,144.94000244140625,53.220001220703125,197.67999267578125,101.9800033569336,120.31999969482422,247.52999877929688,47.63999938964844,57.29999923706055,117.81999969482422,21.280000686645508,42.11000061035156,153.58999633789062
2018-07-12,191.02999877929688,16.559999465942383,148.16000366210938,206.9199981689453,146.4499969482422,53.29999923706055,199.32000732421875,104.19000244140625,120.7699966430664,251.22999572753906,48.150001525878906,58.31999969482422,119.44000244140625,21.6200008392334,43.189998626708984,155.27000427246094
2018-07-13,191.3300018310547,16.270000457763672,147.61000061035156,207.32000732421875,145.89999389648438,53.52000045776367,201.17999267578125,105.43000030517578,120.7699966430664,249.32000732421875,48.630001068115234,58.38999938964844,119.91000366210938,21.670000076293945,43.0099983215332,155.0500030517578
2018-07-16,190.91000366210938,16.579999923706055,146.9600067138672,207.22999572753906,145.4600067138672,54.279998779296875,201.11000061035156,104.91000366210938,121.3499984741211,248.1999969482422,48.459999084472656,58.349998474121094,120.56999969482422,21.549999237060547,43.0,155.24000549316406
